AK.CNP/bp0.01_0.02/AK.CNP_AT.SDPT_BHZ.P2.CORR.T1T2.SAC -1.300 1 RL 61.64 400.64 f1 1.29 0.98 10.2
AK.CNP/bp0.01_0.02/AK.CNP_AV.DOL_BHZ.P2.CORR.T1T2.SAC -1.300 1 RL 79.41 418.41 f1 1.89 0.84 5.0
AK.CNP/bp0.01_0.02/AK.CNP_AV.DT1_BHZ.P2.CORR.T1T2.SAC -0.600 1 RL 84.54 423.54 f1 2.00 0.77 5.3
AK.CNP/bp0.01_0.02/AK.CNP_AV.DTN_BHZ.P2.CORR.T1T2.SAC -0.400 1 RL 83.69 422.69 f1 1.73 0.88 6.7
AK.CNP/bp0.01_0.02/AK.CNP_AV.PN7A_BHZ.P2.CORR.T1T2.SAC 2.100 1 RL 76.26 415.26 f1 1.56 0.92 9.3
AK.CNP/bp0.01_0.02/AK.CNP_AV.PS1A_BHZ.P2.CORR.T1T2.SAC 1.300 1 RL 73.73 412.73 f1 1.33 0.89 9.5
AK.CNP/bp0.01_0.02/AK.CNP_AV.PS4A_BHZ.P2.CORR.T1T2.SAC 1.800 1 RL 76.13 415.13 f1 1.49 0.91 7.5
AK.CNP/bp0.01_0.02/AK.CNP_AV.SSBA_BHZ.P2.CORR.T1T2.SAC 0.200 1 RL 109.96 448.96 f1 1.65 0.94 6.3
AK.CNP/bp0.01_0.02/AK.CNP_AV.SSLN_BHZ.P2.CORR.T1T2.SAC -2.700 1 RL 107.93 446.93 f1 1.65 0.81 6.0
AK.CNP/bp0.01_0.02/AK.CNP_AV.WEBT_BHZ.P2.CORR.T1T2.SAC 1.300 1 RL 119.77 458.77 f1 1.49 0.91 6.7
AK.CNP/bp0.01_0.02/AK.CNP_TA.O14K_BHZ.P2.CORR.T1T2.SAC 1.500 1 RL 27.67 366.67 f1 1.08 0.99 11.9
AK.CNP/bp0.01_0.02/AK.CNP_TA.O15K_BHZ.P2.CORR.T1T2.SAC 1.200 1 RL 9.83 348.83 f1 1.01 0.98 12.4
AK.CNP/bp0.01_0.02/AK.CNP_TA.S12K_BHZ.P2.CORR.T1T2.SAC -1.200 1 RL 72.77 411.77 f1 1.35 0.89 10.4
AK.CNP/bp0.01_0.02/AK.CNP_TA.S14K_BHZ.P2.CORR.T1T2.SAC -1.700 1 RL 36.62 375.62 f1 1.22 0.97 8.9
AK.CNP/bp0.01_0.02/AK.CNP_XO.LA33_BHZ.P2.CORR.T1T2.SAC -1.000 1 RL 63.22 402.22 f1 1.98 0.75 5.5
AK.CNP/bp0.01_0.02/AK.CNP_XO.LD41_BHZ.P2.CORR.T1T2.SAC 0.100 1 RL 28.21 367.21 f1 1.68 0.88 6.4
AK.CNP/bp0.01_0.02/AK.CNP_XO.WD57_BHZ.P2.CORR.T1T2.SAC 3.300 1 RL 27.04 366.04 f1 1.92 0.85 5.6
AK.CNP/bp0.01_0.02/AK.CNP_XO.WD58_BHZ.P2.CORR.T1T2.SAC 1.700 1 RL 49.28 388.28 f1 1.85 0.89 5.2
AK.CNP/bp0.01_0.02/AK.CNP_XO.WD65_BHZ.P2.CORR.T1T2.SAC 2.500 1 RL 95.86 434.86 f1 1.64 0.85 7.1
AK.CNP/bp0.01_0.02/AK.CNP_XO.WD67_BHZ.P2.CORR.T1T2.SAC 1.900 1 RL 120.11 459.11 f1 1.77 0.90 6.0
AK.CNP/bp0.01_0.02/AK.CNP_XO.WD68_BHZ.P2.CORR.T1T2.SAC 2.300 1 RL 104.58 443.58 f1 1.90 0.89 5.9
AK.CNP/bp0.01_0.02/AK.CNP_XO.WP24_BHZ.P2.CORR.T1T2.SAC -1.900 1 RL 17.26 356.26 f1 1.60 0.90 6.2
AK.CNP/bp0.01_0.02/AK.CNP_XO.WP25_BHZ.P2.CORR.T1T2.SAC -2.200 1 RL 36.20 375.20 f1 1.59 0.96 7.7
AK.CNP/bp0.01_0.02/AK.CNP_XO.WS27_BHZ.P2.CORR.T1T2.SAC -0.300 1 RL 58.21 397.21 f1 1.68 0.93 6.0
AK.FALS/bp0.01_0.02/AK.FALS_AK.R16K_BHZ.P2.CORR.T1T2.SAC 1.900 1 RL 4.78 344.78 f1 1.68 0.88 5.0
AK.FALS/bp0.01_0.02/AK.FALS_AV.ACH_BHZ.P2.CORR.T1T2.SAC -0.800 1 RL 39.13 378.13 f1 1.54 0.78 6.8
AK.FALS/bp0.01_0.02/AK.FALS_AV.ANCK_BHZ.P2.CORR.T1T2.SAC 0.500 1 RL 37.14 376.14 f1 1.59 0.86 5.1
AK.FALS/bp0.01_0.02/AK.FALS_AV.PLBL_BHZ.P2.CORR.T1T2.SAC 0.200 1 RL 15.78 354.78 f1 1.64 0.78 5.1
AK.FALS/bp0.01_0.02/AK.FALS_AV.PLK5_BHZ.P2.CORR.T1T2.SAC 1.400 1 RL 19.55 358.55 f1 1.68 0.90 5.9
AK.FALS/bp0.01_0.02/AK.FALS_TA.O15K_BHZ.P2.CORR.T1T2.SAC -1.600 1 RL 18.36 357.36 f1 1.51 0.91 5.9
AK.FALS/bp0.01_0.02/AK.FALS_TA.O16K_BHZ.P2.CORR.T1T2.SAC -8.000 1 RL 38.21 377.21 f1 1.49 0.71 5.9
AK.FALS/bp0.01_0.02/AK.FALS_TA.O17K_BHZ.P2.CORR.T1T2.SAC -2.600 1 RL 49.10 388.10 f1 1.52 0.80 6.0
AK.FALS/bp0.01_0.02/AK.FALS_TA.O18K_BHZ.P2.CORR.T1T2.SAC 4.000 1 RL 66.16 405.16 f1 1.50 0.96 6.7
AK.FALS/bp0.01_0.02/AK.FALS_TA.P17K_BHZ.P2.CORR.T1T2.SAC -0.000 1 RL 43.67 382.67 f1 1.68 0.83 5.6
AK.FALS/bp0.01_0.02/AK.FALS_TA.P18K_BHZ.P2.CORR.T1T2.SAC -1.000 1 RL 58.10 397.10 f1 1.57 0.91 5.4
AK.FALS/bp0.01_0.02/AK.FALS_TA.Q17K_BHZ.P2.CORR.T1T2.SAC 0.700 1 RL 33.90 372.90 f1 1.57 0.92 6.3
